ENSG,GM18486,GM18498,GM18499,GM18501,GM18502,GM18504,GM18505,GM18507,GM18508,GM18510,GM18511,GM18516,GM18517,GM18519,GM18520,GM18522,GM18523,GM18852,GM18855,GM18858,GM18861,GM18862,GM18870,GM18871,GM18907,GM18909,GM18912,GM18913,GM18916,GM19092,GM19093,GM19098,GM19099,GM19101,GM19102,GM19108,GM19114,GM19116,GM19119,GM19127,GM19128,GM19130,GM19131,GM19137,GM19138,GM19140,GM19143,GM19144,GM19147,GM19152,GM19153,GM19160,GM19172,GM19192,GM19193,GM19200,GM19203,GM19204,GM19207,GM19209,GM19222,GM19257,txStart,txEnd,chr
ENSG00000163468,0.216597231,-0.006755791,0.300172351,-0.239116369,0.336564628,0.194654969,0.110565653,-0.149548697,0.15689563,0.121103547,0.04519794,0.002395711,-0.005528679,0.084530283,-0.007154658,0.036738217,-0.057095099,0.073403257,0.108646211,-0.035877224,0.006212846,0.118632075,-0.105304453,-0.337428851,-0.159897836,-0.034322537,-0.044669657,-0.090937901,-0.065158038,-0.02477131,-0.173911189,-0.039019708,-0.00999729,-0.064621684,-0.004884206,-0.04797027,0.094717496,0.012265602,0.142059374,-0.169073294,0.006705875,-0.004760467,-0.081749835,-0.146892716,0.00542073,0.343612475,-0.113625846,-0.033792743,-0.061594194,-0.086159853,-0.06227272,-0.013030899,-0.120750465,-0.0038415,-0.098795943,0.176478616,0.188446301,-0.121484031,0.114342888,-0.210946082,0.024710812,0.18538897,154545375,154604261,chr1
ENSG00000163492,0.295771251,0.563325514,0.666866581,NA,0.453720523,0.229674649,NA,-0.416321142,-0.113510405,1.057599767,0.35606242,-0.284155929,NA,-0.314885402,0.020681792,NA,-0.522530769,0.013607257,0.005866093,-0.095681134,NA,-0.185605375,0.132477892,NA,0.242374534,0.226657293,-0.904642247,-0.187236821,-0.361264693,0.473901515,0.143319331,3.345586027,0.22816228,0.186190286,-1.647820161,0.5773503,0.023811696,0.247296232,0.440586084,0.100077231,-0.293515035,NA,0.436241305,-0.345785776,0.301295105,0.670602085,NA,0.726118857,0.084741806,0.552439127,-0.239552965,0.670264516,NA,0.40418296,NA,NA,0.057606366,NA,NA,NA,NA,NA,179407144,179623031,chr2
ENSG00000163507,0.079254171,-0.229464036,-0.003579504,-0.598102959,0.105554728,-0.622258011,-0.543923902,-0.334984987,-0.475692435,-0.588536538,-0.56747503,-0.202618389,-0.174980889,-0.260301372,-0.213004998,-0.587442473,-1.061428599,-0.999357793,-0.069276949,-0.244083644,-0.792453574,-0.733206335,-0.624945418,1.774981609,-1.064312536,-0.551036937,-0.796563907,-0.898537071,-1.181503783,-0.53191905,-0.731338149,-1.028110938,-0.368684525,-0.717558374,NA,-0.436035735,-0.794741254,-0.535461228,-0.499975886,-0.640963989,-1.15618157,-0.074580197,-0.434546495,-0.729480756,-0.75822296,0.36666419,-0.799023016,-0.461987063,-0.634415144,-0.556873238,-0.638003925,-0.762866114,-1.478490795,-0.36066548,-0.738855913,-0.967389809,-0.731045264,-0.740162901,-0.660666477,-0.217490942,-0.433773843,-0.814856605,109752103,109790980,chr3
ENSG00000163510,0.347142151,0.013951029,0.211634871,0.051920901,0.182045108,-0.057805691,-0.136888432,-0.213203182,-0.039569815,0.068268737,-0.16219299,-0.119039439,-0.185327069,0.452182498,0.145865802,0.236321317,-0.266122634,-0.142249773,0.248280221,-0.200424649,0.057808021,-0.217974115,0.039504977,-1.446234531,0.012361244,-0.073448257,0.011337893,-0.058848201,-0.101431568,-0.095716065,-0.065785224,-0.160743308,-0.026684315,0.004025201,-0.113992891,-0.015760425,-0.183375704,-0.195103258,-0.080454256,0.046402451,-0.206426025,-0.259327007,-0.143782515,0.275928444,-0.2150048,0.270107805,-0.186834126,NA,0.065983791,0.196446272,0.004218905,0.066198886,-0.304623725,-0.205968695,-0.152595753,-0.415027764,0.021930736,-0.121965931,-0.256187932,-0.161150727,0.174282567,-0.325163165,180517847,180580085,chr2
ENSG00000163516,0.256807431,-0.724751491,0.514772286,-0.516178159,-0.064223052,-0.172586671,0.215736248,-0.443235902,-0.136467285,0.108433037,-0.098465355,-0.367791004,-0.647743414,0.046283078,-0.795420368,0.441854672,-0.350360254,-0.392371008,-0.311109879,0.019624466,-0.005913934,-0.04907202,-0.480991998,-1.918705411,-0.401447681,-0.070952327,-0.290398162,-0.225221321,-0.428330068,-0.108174805,0.232578186,-0.470364008,-0.087438955,-0.345491964,-0.205113736,-0.34631045,-0.330444909,-0.055972453,-0.270053376,-0.407041849,-0.463830545,-0.238133377,0.026938295,-0.296672256,-0.02569121,-0.032926315,-0.380457091,-0.438338348,-0.253340174,-0.268770663,-0.02804053,-0.151448469,-0.181733685,-0.44761525,0.007986392,0.225001231,-0.230193974,-0.163279631,-0.302434712,-0.394107567,-0.179855953,-0.28447093,219802722,219809635,chr2
ENSG00000163527,-0.075513699,0.659796024,-0.152183609,0.853300651,0.029174623,0.431039559,0.506427798,0.588204188,0.063716385,0.059945177,-0.09501628,0.396115841,0.863247811,-0.589328552,0.209123507,-0.529889048,0.418467901,0.297529547,0.472035761,0.235142631,-0.250638164,-0.251118425,0.319845957,2.045478519,-0.148712666,0.247913953,0.344761738,0.094050889,0.101181802,-0.08625708,0.348863581,0.266685352,-0.180221675,NA,0.876747319,1.11351477,-0.219388584,0.510571212,-0.140982496,0.629179241,0.020126645,-0.525128077,-0.478020305,-1.011193866,-0.12666103,0.111386205,0.359049494,0.243284407,-0.205237814,-0.189398043,0.005170955,0.315889556,0.369860795,NA,0.442135837,0.236412156,0.424743441,0.643880874,0.940348363,NA,-0.058274283,0.455289335,31549285,31654116,chr3
ENSG00000163539,0.252737801,-0.045367866,0.243126946,-0.008718984,0.420490458,0.291402359,-0.313019787,-0.160717552,0.12452888,0.086773737,-0.123918795,0.100391906,-0.232849609,0.204594468,0.277899452,0.388962127,-0.181590189,-0.244029358,-0.035541049,0.177200576,-0.154915774,0.325005395,-0.203147508,-1.154447241,-0.169595741,-0.035961607,0.165497808,0.158486154,-0.121760558,-0.238856365,-0.161352489,0.056921712,0.08696447,0.055160156,0.152159934,-0.141933575,-0.082785384,-0.078892673,-0.336493606,0.073788091,-0.090437795,-0.210256967,-0.035397425,-0.151039026,-0.19955797,0.382148435,-0.161519606,-0.284043513,0.130535521,-0.215040093,-0.058619135,-0.129801379,-0.039412505,-0.067102645,-0.536868133,0.237124071,0.208908156,0.166016929,-0.691157342,0.228297588,0.006954457,0.471491865,33512744,33734852,chr3
ENSG00000163541,0.045854341,0.418542559,-0.132366889,0.280975541,-0.174192197,0.299740844,0.123479998,0.053793248,0.229913485,0.144775167,0.29415749,0.163505331,0.180271631,0.347896858,0.173137077,0.004104367,0.315563521,0.294674827,0.077332691,0.194335746,0.283910821,0.314089285,0.400632852,1.189468384,-0.033952216,0.249140343,0.429491638,0.321383069,0.356360082,0.133263035,0.271399636,0.015800412,0.19596212,0.306387716,0.448007389,0.40167423,0.126541316,0.384864092,0.306183824,0.247284371,0.37842235,0.243991253,0.328368995,0.266834364,0.05348928,-0.200207975,0.410905239,0.303218187,0.308734006,0.256929147,0.162418475,0.289873346,0.478236825,0.341412375,0.225346332,0.208269156,0.139281486,0.263651099,0.336764433,0.019954733,0.156802307,0.387106925,84504164,84540097,chr2
ENSG00000163563,1.449579771,0.956344809,1.013897791,1.176570796,0.556329278,1.302056579,-1.237854852,0.711685848,-0.335655685,0.647371447,0.90643363,-2.004136414,1.423659721,0.289647978,1.564848232,0.206389917,0.404243581,-1.950759748,1.305953581,-0.040099934,-0.383935519,0.994003405,-0.680846588,-1.042252866,0.251816304,-0.090681907,1.887620008,1.936794049,0.764505607,-0.055222755,-1.407673279,0.380241282,0.603543805,1.058514806,0.670770954,0.8603445,1.002666776,-1.951799378,2.186615814,0.981446791,2.00086299,0.837738823,-1.563020645,0.251647824,0.587912265,-0.412270655,0.670407184,-0.660095493,1.400541411,1.053454427,1.08402621,0.536415066,-1.424635345,0.38168749,1.261163172,1.105836676,-0.403133734,0.462476264,1.337413613,0.308072708,0.705210482,0.9284752,157067784,157085928,chr1
ENSG00000163565,0.144093301,-0.255803681,0.112299281,-0.041507024,-0.038927717,-0.295409821,-0.172186702,-0.039397542,-0.13859555,0.006333377,-0.170412265,-0.004303749,-0.076605689,-0.371294217,-0.104254448,-0.148241873,-0.439760394,-0.023787313,-0.005492794,0.041806861,0.141916116,-0.43942531,-0.162513928,-1.395968971,0.082416714,-0.176525557,-0.060969167,-0.223009116,-0.208199818,-0.281195095,-0.201163639,-0.142490168,-0.14792507,-0.275480694,-0.509585981,0.058079755,-0.494134314,-0.113374968,0.022016614,-0.167023269,-0.24965007,-0.009639657,-0.054917205,-0.056678606,-0.257914835,-0.145195655,-0.547732091,-0.159636133,0.175009766,0.106948902,-0.28487434,-0.137205529,-0.512620285,-0.15672922,-0.096965263,-0.390464614,-0.218572129,0.039291839,-0.132690117,-0.176169222,0.030656472,-0.103794525,157236381,157291569,chr1
ENSG00000163584,-0.577965099,0.113758189,0.237922171,-0.339277059,-0.046617512,0.119505059,-0.436429532,-0.443017642,-0.990895355,-0.801101253,-0.33461495,-0.468147619,-0.064221984,-0.369257407,-0.168139188,-1.497111263,-1.041200179,-1.125517943,-0.321059589,-0.837657444,-0.521139294,-0.996133285,-0.503066148,-1.876709251,-1.525596786,-0.887069277,-0.997320872,-0.891749931,-0.976494148,-0.97341739,-0.745708799,-1.136952673,-0.99886738,-1.161315734,-1.259488341,-0.81730123,-1.402908594,-0.382971458,-1.257274986,-1.195229599,-1.283599435,-0.520677767,-0.500692995,-1.603392236,-1.13553197,0.489975085,-1.255479096,-0.635544763,-1.248731954,-0.680736723,-1.381072915,-0.804488999,-0.330373485,-1.53238399,-1.191539063,-1.091466154,-0.687042104,-0.173252981,-1.101641382,-0.633447682,-0.914644143,-0.540802745,172066748,172073165,chr3
ENSG00000163605,-0.169656384,-0.331969631,-0.011525964,0.231425621,-0.174848722,0.018214334,0.094623808,-0.037910707,-0.201896785,-0.106021273,-0.26603989,-0.208977424,-0.242187549,-0.173557052,-0.000886293,-0.304505173,-0.321583039,-0.601917373,0.143546711,-0.227420914,-0.376726554,NA,-0.188730113,NA,NA,-0.476039747,-0.750979812,-0.223074101,-0.087255558,-0.493260025,-0.379372424,-0.177350688,0.021141485,-0.749923264,-0.517347776,-0.12939355,-0.264264044,-0.309400648,-0.360742206,-0.293491314,NA,0.202542183,-0.188739395,-0.365147301,-0.58558252,0.537614585,-0.648283616,-0.202611153,-0.545931954,0.148424517,-0.669418355,-0.285916444,NA,NA,-0.594642278,NA,-0.249813344,0.004732749,-0.239953682,-0.421209672,-0.213628593,-0.916558965,73128650,73199031,chr3
ENSG00000163608,-0.292352939,NA,-0.745230369,-0.187400789,NA,-0.156561111,NA,NA,NA,NA,NA,0.095934821,0.360842021,-0.391104942,-0.166517728,0.039849227,0.401326101,-0.565677853,0.123902791,NA,-0.214244814,NA,-0.350683678,NA,-0.630494296,-0.508217197,-1.144419222,-0.261881411,-0.232883458,-0.60997994,-1.100389419,-0.403658768,NA,-0.433599954,-0.621516621,NA,-0.018321384,NA,-0.153641746,-0.219092079,NA,NA,0.065607135,-0.258009146,NA,NA,-0.202831156,NA,-0.592584304,-0.106563843,NA,-0.132949994,NA,-0.49345399,0.063968747,NA,-0.416113884,-8.22E-05,NA,-0.006130722,-0.759124803,NA,114203980,114221245,chr3
ENSG00000163626,0.143619931,0.091436289,0.073325591,-0.093239369,NA,0.714788409,0.108851498,NA,0.5098276,NA,0.38933144,NA,0.193544011,NA,NA,0.431201572,-0.168925509,NA,0.321838883,NA,0.150198301,NA,0.337888712,NA,NA,NA,NA,NA,0.111255602,NA,NA,-0.452831108,0.262467635,NA,0.052026369,NA,NA,-0.028880968,0.704526954,NA,0.095479745,NA,-0.486450075,-5.93E-05,-0.13593553,NA,0.157288514,NA,NA,0.003932387,NA,0.270126736,NA,NA,0.269604047,0.290335466,0.260752296,-0.092034141,-0.100137547,NA,NA,0.294258675,74139279,74154336,chr4
ENSG00000163634,0.200326686,-0.096528401,0.297906781,-0.144939319,0.167970708,0.052961899,0.336963413,-0.060143632,-0.063127695,-0.077984263,-0.03617737,0.262529151,-0.015637529,0.365795633,-0.166254768,0.166578157,-0.411087319,0.108330927,0.096154001,-0.156830369,0.025934601,-0.072544585,-0.094388088,-0.910412751,-0.066545081,0.079548673,-0.257739787,-0.131840701,-0.055209618,-0.174772055,-0.193960849,-0.139480258,-0.07129543,-0.120043669,-0.213027391,-0.10913139,-0.146069134,0.090289112,-0.225287266,-0.176807419,-0.11844804,-0.060623387,0.037534695,-0.088643576,-0.073115655,0.23127878,-0.244166366,0.058087767,0.126818426,-0.053974738,-0.186291455,0.134428981,-0.296054295,-0.000881965,-0.141671503,-0.202239694,-0.013617549,0.377328379,-0.070514942,-0.191199952,-0.144175793,0.010837585,63794586,63824527,chr3
ENSG00000163636,-0.051509149,0.200379879,0.021589041,0.120155621,-0.019548602,0.098180749,-0.029953737,0.098231168,0.22835085,0.173851667,0.249572755,0.072327301,0.085809191,0.031425588,0.135687237,0.056105787,0.121170591,0.300760142,-0.074244099,0.014134066,0.186901441,0.240293335,0.132072352,0.782944989,-0.011458896,0.095081243,0.132114848,0.240313029,0.040409777,0.139740885,0.053345611,0.116178562,0.00249901,0.222865991,0.305015494,0.208501055,0.112297841,0.117329912,0.073529404,0.024084231,0.043870245,0.102401423,0.142970285,0.056461274,0.04697023,0.120617185,0.308307019,0.351220327,0.139904056,0.117170157,-0.007399815,0.116622636,0.166306015,0.13141316,0.040826537,0.193440116,-0.027447319,0.038033599,0.116825643,-0.102074382,0.026489567,0.44110935,63971270,63984551,chr3
ENSG00000163655,0.173151536,-0.070223976,0.270399746,-0.236744894,0.280915998,0.159959999,-0.070013702,-0.240773947,-0.01563642,0.003495877,-0.04919045,-0.245720249,-0.008006134,0.257462638,-0.316790443,-0.156537738,-0.375173659,-0.220360278,0.159839121,0.008495046,0.051351236,-0.101931185,-0.056555863,-1.625978191,-0.102485981,-0.101116822,-0.168127482,-0.242820631,-0.193949523,-0.089008785,-0.163816569,-0.208101028,-0.14628587,-0.222356964,-0.270813311,-0.23595188,-0.142510414,0.122355702,-0.098163986,-0.197727059,-0.13496737,0.085341083,0.021561015,-0.161429086,-0.11074566,0.35474714,-0.228958716,-0.416514223,-0.184604044,-0.112305393,-0.182377915,-0.055716834,-0.254842795,-0.197439435,-0.375091483,-0.163346819,-0.054764244,-0.123378141,-0.080331427,-0.059614342,-0.070583463,-0.101834905,157071018,157138215,chr3
ENSG00000163681,NA,NA,-0.054638799,NA,0.493742468,-0.337492221,NA,-0.165031002,0.083843055,NA,0.072570975,-0.077318059,NA,-0.310817132,NA,0.808169287,NA,0.400768977,-0.016416759,NA,-0.056838839,NA,NA,NA,-0.000533006,-0.267708367,NA,0.168893849,0.105879642,NA,0.155123851,0.473785232,NA,NA,0.287329139,-0.18794468,0.238714186,NA,NA,NA,NA,-0.090566807,0.39170689,NA,0.60497782,-0.694229615,0.311032194,-0.016131643,NA,-0.245947723,NA,0.482406116,-0.366066995,NA,NA,NA,NA,0.678784929,0.064400643,0.452885768,-0.520258173,0.291078945,57716996,57889935,chr3
ENSG00000163686,-1.497365639,-0.212330856,NA,-0.960219819,-2.469181502,-0.195875621,-0.185946742,0.194341808,-0.569773255,NA,0.196524125,-1.241132529,0.068142881,-0.154406812,-0.796421093,-0.269798403,0.068147681,0.486955817,-1.127470999,-0.421739004,0.187014356,-0.359394585,0.169875647,NA,-1.156709726,0.579501143,0.003007488,0.587384619,0.455757542,0.774565015,0.613547796,-0.292219148,0.083596365,-0.651147904,0.014177399,-0.88781614,0.159850206,1.035003057,NA,0.414784651,0.54681389,0.029232448,-0.950705475,0.899979254,0.079914,NA,0.102273899,NA,-1.390599564,-0.355772103,0.424008325,0.517498946,NA,-0.52495878,NA,-0.485051024,-0.158274104,0.282626529,-0.456805232,NA,-0.993551183,-0.562277035,58198348,58255499,chr3
ENSG00000163714,0.211707301,-0.212214061,0.266174021,-0.054413449,0.226436093,0.147486934,0.072014418,-0.089570962,-0.070167775,0.107074212,0.08379428,0.145459556,0.026945531,0.130999948,-0.115071968,0.064019667,-0.287220824,-0.005078063,0.182468771,-0.005325624,0.124105356,-0.182233265,-0.096582693,-2.145511011,-0.051439206,-0.067553677,0.005035848,-0.281012571,-0.076204258,-0.100264155,-0.114115569,-0.007364808,0.005705465,-0.321787894,-0.345779651,-0.175160525,-0.055758224,0.023496582,0.024687994,-0.021071144,-0.087079125,-0.001791777,0.00334996,-0.041740586,-0.11463991,0.318415925,-0.338757846,-0.155220803,0.047198296,0.007181167,-0.09365164,-0.036139204,0.010814685,-0.05698339,-0.024408593,-0.144373244,0.095116306,0.178831204,-0.183240032,-0.043259322,-0.071113028,-0.09270578,144203061,144262257,chr3
ENSG00000163719,0.105294661,NA,-0.357239924,-0.189018409,0.343809028,0.475566339,NA,-0.053842462,-0.39464392,NA,-0.11195709,NA,0.029539951,-0.120198362,0.176765782,NA,0.505079951,-0.106511543,0.073570741,NA,-0.182139654,0.330097675,0.179818362,NA,0.055786164,-0.192006657,0.331312173,NA,0.088100182,0.15974928,0.530133181,0.064131467,-0.342913515,0.009904466,0.909535159,-1.01434031,-0.212444669,-0.172630838,0.189825299,-0.125668309,-0.19038333,-0.010603457,-0.281121755,-0.156315951,0.11063288,NA,0.612640904,NA,-0.560800594,-0.129710463,-0.351492615,-0.551552084,0.30039946,-0.42660069,NA,0.202197506,-0.198791624,0.101477094,-0.261391867,-0.113008532,-0.130053218,-0.226737735,9666143,9719076,chr3
ENSG00000163754,-0.335526964,0.157905109,-0.315112229,-0.905181614,-0.170683827,-0.812436351,-0.593627382,0.256646178,-0.212264495,0.229818372,-0.19408972,0.694100126,-0.170321239,-0.261352547,-0.145384958,0.705705067,-0.815060539,-0.130424128,0.205794501,0.611842676,-0.569666824,0.254156145,-0.566578388,-0.256324701,0.081698004,-0.306888717,-0.433352937,-0.695671891,-0.839451473,0.167187615,-0.569959784,-0.632834043,-0.49465077,-0.903288589,-1.295143286,-1.01335197,-0.816181214,-0.396458118,-0.535307651,-0.765979494,-0.736100155,0.066547503,NA,-0.047718911,-0.199797275,-0.11645754,NA,0.548637302,-0.189301314,-0.286762683,-0.550332715,-0.405720639,-0.169808215,-0.79672925,-0.745096723,-0.374425824,-0.457691284,-0.170519011,-1.219874662,-0.460398127,-0.550897243,-1.05501018,150191928,150228081,chr3
ENSG00000163798,0.372491201,0.011871394,0.327115906,0.172646461,0.043956828,0.251564219,-0.237120082,-0.027052562,-0.056711265,0.084109187,0.027298215,-0.104581349,0.128118801,0.133580778,0.240540517,0.247337102,0.235040436,-0.077149573,0.666655851,0.087731956,0.255358636,0.103219395,0.150091337,NA,0.124881594,0.243112573,0.084264028,0.224498399,-0.139289458,0.14081082,0.602929266,0.094837352,0.23399459,-0.023732349,-0.178011421,-0.01551533,0.079653846,0.314870222,-0.102582346,0.117872941,-0.064712215,0.022162218,0.149151545,0.168888544,0.089093125,0.655329995,-0.051979036,0.136336687,0.076765336,0.867412617,-0.047799465,0.068947786,0.00613637,0.00655745,-0.155190073,0.221064391,0.061474696,0.147761109,0.050973803,0.005162078,0.051325067,0.144253425,27739841,27771347,chr2
ENSG00000163808,0.045345521,0.065873139,0.593412706,-0.693109919,0.519426523,0.170983754,0.165544048,-0.409285582,-1.2817498,-0.835488788,-0.94320282,0.052708756,-0.067202549,-0.127575452,0.108836842,-1.049749563,-0.901205509,-1.153009823,-0.685494664,-0.225955194,-0.906010894,-0.911971855,-0.801905313,0.828277529,-0.787870056,-0.691306877,-1.224769632,-1.598486446,-1.607909908,-0.735463575,-0.939490039,-1.117486828,-0.85882488,-1.308010714,-1.591653591,-0.952087055,-0.563861934,-0.551243338,NA,-1.253086499,-1.440234195,0.110723338,-0.166464135,-1.276358146,-0.26916324,0.815137615,-1.400926306,-0.409777868,-0.921141624,-1.455496583,-1.250175485,-1.125263539,-1.432345875,-1.28666812,-1.546887013,-0.990774604,-0.290047789,-0.571510001,-6.015363647,-0.339636372,-0.885043598,-1.494180785,44778288,44869745,chr3
ENSG00000163810,NA,-0.062072261,NA,-0.029798399,-1.578299232,NA,-0.759140902,NA,-0.002515315,-0.137286913,NA,NA,-0.454963134,NA,0.235784272,-0.000745033,NA,NA,0.192832391,NA,-0.392555164,NA,NA,0.882596159,NA,0.358684373,NA,-0.381238011,-0.491898678,-0.610945235,-0.368238299,-0.377222918,0.08655425,NA,-0.710092541,NA,NA,-1.973976798,-1.366037156,-0.233665879,-0.390133125,-0.194547437,NA,-0.189039386,-1.48865839,NA,-0.467717006,NA,NA,NA,0.451335285,NA,NA,NA,-0.162881243,0.057568886,-1.090813024,NA,-1.913424157,NA,NA,-0.465061895,44888720,44931090,chr3
ENSG00000163811,0.357486381,-0.240375796,0.503895301,-0.003316459,0.499664818,0.488497149,-0.016953497,-0.050701552,0.035082655,0.320052617,0.191027035,-0.184867389,0.137703796,0.362536718,-0.173233498,-0.000651118,-0.138616904,-0.212723818,0.311365201,-0.171812274,0.094964156,0.015991875,0.071047852,-0.995777951,-0.178096046,-0.007853297,0.098792193,-0.071200766,-0.046069558,0.122741865,-0.060066169,-0.116347888,0.01989571,-0.408401094,-0.164474046,-0.21706157,0.010817236,0.131064182,0.026426814,-0.085211329,-0.081307735,0.043695673,-0.125660915,-0.068129301,-0.21106087,0.56093425,-0.094028406,-0.206231228,-0.247798864,0.043082632,-0.04752907,0.074166776,0.08158878,-0.16373658,-0.177075483,0.081019496,0.081864466,0.132498824,-0.337706157,-0.062749592,-0.071006168,0.16765087,28946736,29024592,chr2
ENSG00000163832,0.386739866,0.556907789,0.248829521,0.060206906,0.380274568,-0.187665931,0.514803058,0.367401203,-0.182257385,-0.040976888,0.35210079,0.363142851,0.207491431,-0.177672792,0.211868717,-0.044877718,0.086820121,0.341383417,-0.012561167,NA,NA,-0.026480875,0.082216302,0.517832049,0.281550864,NA,-0.185785002,NA,0.030659537,0.020290705,0.218370156,0.223392022,0.314969915,0.376749291,0.720839069,0.06766143,0.128087076,0.008654047,0.003074769,NA,NA,0.042594703,0.703383135,0.501274714,NA,0.133522715,NA,NA,0.534415801,-0.481841713,0.255830715,0.269508401,NA,0.022598005,NA,-0.207783614,0.506872846,0.554376239,0.165908973,0.108768528,0.037597917,0.5350994,47512134,47530203,chr3
