Gene	Length
TRABD2A	505
TRABD2B	517
LRRC6	466
TIMM10	90
TIMM13	95
DNAJC19	116
PAM16	125
TIMM21	248
TIMM22	194
TIMM23	209
TIMM44	452
TIMM50	353
TIMM8A	97
TIMM8B	83
TIMM9	89
TIMD4	378
TIMP1	207
TIMP2	220
TIMP3	211
TIMP4	224
TIMELESS	1208
TINAG	476
TINAGL1	467
TINF2	451
PTH2	100
TIPIN	301
TIPRL	272
ITFG1	612
TIRAP	221
ZFP36L1	338
ZFP36L2	494
OCLM	44
TTN	34350
TJAP1	557
TAC1	129
TAC4	113
TAC3	121
TKTL1	596
TKTL2	626
TKT	623
TLCD1	247
TLCD2	264
TLDC1	456
TLDC2	215
TLE1	770
TLE2	743
TLE3	772
TLE4	773
TLE6	572
TLK1	766
TLK2	772
TLL1	1013
TLL2	1015
TLN1	2541
TLN2	2542
TLR10	811
TLR1	786
TLR2	784
TLR3	904
TLR4	839
TLR5	858
TLR6	796
TLR7	1049
TLR8	1041
TLR9	1032
TMEM101	257
TMEM100	134
TLX3	291
TLX1	330
TLX2	284
TMEM102	508
TLX1NB	122
TMEM104	496
TMEM105	129
TMEM107	140
TMEM108	575
TMEM109	243
TRMT10A	339
TRMT10B	316
TMEM110	294
TMEM114	223
TMEM115	351
TMEM116	245
TMEM117	514
TMEM119	283
TMPRSS11A	421
TMPRSS11B	416
TMPRSS11D	418
TMPRSS11E	423
TMPRSS11F	438
TMEM121	319
TMEM125	219
TMEM127	238
TMEM128	165
TMEM129	362
TMEM130	435
TMEM131	1883
TMEM133	129
TMEM134	195
TMEM135	458
TMEM136	245
TMEM138	162
TMEM139	216
TMEM140	185
TMEM141	108
TMEM143	459
TMEM144	345
TMEM145	493
TMEM147	224
LINC00311	119
TMEM14A	99
TMEM14B	114
TMEM14C	112
TMEM14D	114
TMEM14E	125
TMEM154	183
TMEM155	130
TMEM156	296
TMEM158	300
TMEM159	161
TMEM160	188
TMEM163	289
TMEM164	297
TMEM165	324
TMEM168	697
TMEM169	297
TMEM171	324
TMEM174	243
TMEM175	504
TMEM177	311
TMEM180	517
TMEM181	612
TMEM182	229
TMEM186	213
TMEM187	261
TMEM189	270
TMEM190	177
TMEM192	271
TMEM196	178
TMEM198	360
TMEM199	208
TOM1L1	476
TOM1L2	507
TMEM201	666
TMEM202	273
TMEM203	136
TMEM204	226
TMEM205	189
TMEM206	350
TMEM207	146
TMEM208	173
TMEM209	561
TMEM210	147
TMEM211	200
TMEM212	194
TMEM213	107
TMEM214	689
TMEM215	235
TMEM216	145
TMEM217	229
TMEM218	115
TMEM219	240
TMEM220	160
TMEM221	291
TMEM222	208
TMEM223	202
TMEM225	225
TMEM230	120
TMEM231	316
TMEM232	657
TMEM233	109
TMEM234	164
TMEM235	223
TMEM236	351
TMEM237	408
TMEM238	176
TMEM239	195
TMEM240	173
TMEM241	296
TMEM242	141
TMEM243	118
TMEM244	128
TMEM245	911
TMEM246	403
TMEM247	219
TMEM248	314
TMEM249	235
TMEM251	163
TMEM252	170
TMEM253	217
TMEM254	123
TMEM256	113
TMEM257	111
TMEM258	79
TMEM260	707
TMEM261	116
TMEM262	116
TMEM263	116
TM2D1	207
TM2D2	214
TM2D3	247
TMEM38A	299
TMEM38B	291
TMEM39A	488
TMEM39B	492
TOMM40L	308
TMEM41A	264
TMEM41B	291
TMEM45A	275
TMEM45B	275
TMEM50A	157
TMEM50B	158
TMEM52B	183
TMEM55A	257
TMEM55B	277
TMEM59L	342
TM6SF1	370
TM6SF2	377
TMEM74B	256
TM7SF3	570
TMEM86A	240
TMEM86B	226
TMEM87A	555
TMEM87B	555
TMEM88B	163
TM9SF1	606
TM9SF2	663
TM9SF3	589
TM9SF4	642
TMA16	203
TMA7	64
TMC1	760
TMC2	906
TMC3	1100
TMC4	712
TMCO5A	288
TMCO5B	307
TMC5	1006
TMC6	805
TMC7	723
TMC8	726
TMCC1	653
TMCC2	709
TMCC3	477
TMCO1	188
TMCO2	182
TMCO3	677
TMCO4	634
TMCO6	493
TMED1	227
TMED2	201
TMED3	217
TMED4	227
TMED5	229
TMED6	240
TMED7	224
TMED8	325
TMED9	235
TMED10	219
TMEM2	1383
TMEM5	443
TMEM9	183
TMF1	1093
PRRG1	218
PRRG2	202
PRRG3	231
PRRG4	226
LHFPL5	219
TMIE	156
TMIGD1	262
TMIGD2	282
TMLHE	421
TMEM11	192
TMEM17	198
TMEM18	140
TMEM19	336
TMEM25	366
TMEM26	368
TMEM27	222
TMEM31	168
TMEM33	247
TMEM35	167
TMEM40	233
TMEM42	159
TMEM43	400
TMEM44	475
TMEM47	181
TMEM51	253
TMEM52	209
TMEM53	277
TMEM54	222
TMEM56	263
TMEM59	323
TMEM60	133
TMEM61	210
TMEM62	643
TMEM64	380
TMEM65	240
TMEM68	324
TMEM69	247
TMEM70	260
TMEM71	295
TMEM72	275
TMEM74	305
TMEM75	138
TMEM78	136
TMEM79	394
TMEM80	168
TMEM81	255
TMEM82	343
LINC00052	136
TMEM88	159
TMEM89	159
TMEM8A	771
TMEM8B	472
TMEM8C	221
TMEM91	172
TMEM92	159
TMEM95	176
TMEM97	176
TMEM98	226
TMEM99	258
TMEM9B	198
TMOD1	359
TMOD2	351
TMOD3	352
TMOD4	345
TMPPE	453
TMPRSS2	492
TMPRSS3	454
TMPRSS4	437
TMPRSS5	457
TMPRSS6	811
TMPRSS7	843
TMPRSS9	1059
TMPRSS12	348
TMPRSS13	586
TMTC1	882
TMTC2	836
TMTC3	915
TMTC4	741
TMUB1	246
TMUB2	321
TMX1	280
TMX2	296
TMX3	454
TMX4	349
TNFSF13B	285
TNFAIP2	654
TNFAIP3	790
TNRC18	2968
TNFSF10	281
TNFSF11	317
TNFSF12	249
TNFSF13	250
TNFSF14	240
TNFSF15	251
TNFSF18	199
TNFRSF6B	300
TNF	233
LTA	205
LTB	244
TNFSF4	183
FASLG	281
TNFSF8	234
TNFSF9	254
TANGO2	276
TANGO6	1094
TNNI3K	835
TNIK	1360
TNIP1	636
TNIP2	429
TNIP3	325
TNK1	666
TNKS	1327
TNKS2	1166
TNMD	317
TNNC1	161
TNNC2	160
TNNI1	187
TNNI2	182
TNNI3	210
TNNT1	278
TNNT2	298
TNNT3	269
TNPO1	898
TNPO2	897
TNPO3	923
TNFRSF11A	616
TNFRSF12A	129
TNFRSF14	283
NGFR	427
TNFRSF17	184
TNFRSF18	241
TNFRSF19	423
TNFRSF1A	455
TNFRSF1B	461
TNFRSF21	655
TNFRSF25	417
EDA2R	297
LTBR	435
TNFRSF4	277
CD40	277
TNRC6A	1962
TNRC6B	1833
TNRC6C	1690
FAS	335
TNFRSF8	595
TNFRSF9	255
C16orf82	217
TOMM20L	152
TOB1	345
TOB2	344
TOE1	510
TOR1AIP1	583
TOR1AIP2	470
TOLLIP	274
TOM1	492
TOMM20	145
TOMM22	142
TOMM34	309
TOMM40	361
TOMM5	51
TOMM6	74
TOMM70A	608
TOMM7	55
LRTOMT	291
TONSL	1378
TOP1MT	601
TOP1	765
TOP2A	1531
TOP2B	1626
TOP3A	1001
TOP3B	862
TOPBP1	1522
PBK	322
TOPORS	1045
TOPAZ1	1692
TOR1A	332
TOR1B	336
TOR2A	321
TOR2A	242
TOR3A	397
TOR4A	423
TOX2	488
TOX3	576
TOX4	621
TOX	526
PTP4A1	173
PTP4A2	167
PTP4A3	173
TRPC4AP	797
TP53BP1	1972
TNFAIP8L1	186
TNFAIP8L2	184
TNFAIP8L3	292
PLAT	562
TPBGL	382
TPBG	420
TRAPPC10	1259
TRAPPC11	1133
TRAPPC12	735
TRAPPC13	417
TPCN1	816
TRAPPC2	140
TRAPPC2P1	140
TRAPPC2L	140
TPCN2	752
TRAPPC3L	181
TRAPPC6A	159
TRAPPC6B	158
SLC25A19	320
TPD52	224
TPD52L1	204
TPD52L2	206
TPD52L3	140
TPGS1	290
TPGS2	300
TPH1	444
TPH2	490
TP53AIP1	124
TPI1	286
TPK1	243
TPM1	284
TPM2	284
TPM3	285
TPM4	248
TPMT	245
MPL	635
THPO	353
TPP1	563
TPP2	1249
TRAPPC1	145
TRAPPC3	180
TRAPPC4	219
TRAPPC5	188
TRAPPC8	1435
TRAPPC9	1148
TPPP2	170
TPPP3	176
TPPP	219
TPRA1	373
TPRG1	275
TPRG1L	272
TPRKB	175
TPRN	711
TPRX1	411
TPRXL	258
TPR	2363
TAPBPL	468
TAPBP	448
TPST1	370
TPST2	377
	140
TPTE2P1	138
TPTE2	522
TPTE	551
TPX2	747
TNFRSF10A	468
TNFRSF10B	440
TNFRSF10C	259
TNFRSF10D	386
TRMT112	125
TNFRSF11B	401
TNFRSF13B	293
TNFRSF13C	184
THRAP3	955
TRIM16L	348
RELT	430
TRAM1L1	369
TXNRD3NB	133
TRIM43B	446
TRIM49B	452
TRIM49C	452
TRPC5OS	111
TRMT61B	477
TRIM64B	449
TRIM64C	447
TRA2A	282
TRA2B	288
TRABD	376
TRAFD1	582
TRADD	312
TRAF1	416
TRAF2	501
TRAF3	568
TRAF4	470
TRAF5	557
TRAF6	522
TRAF7	670
TRAIP	469
TRAK1	953
TRAK2	914
TRAM1	374
TRAM2	370
TRAP1	704
TRAT1	186
TRBC1	177
TRBC2	178
THBD	575
TARBP2	366
	142
TRDC	153
TRDMT1	391
TRDN	729
TREH	583
TRERF1	1200
TREM1	234
TREM2	230
TREX1	369
TREX2	279
TF	698
LTF	710
MFI2	738
TRHR	398
TRGC1	173
TRGC2	189
TRHDE	1024
TCHH	1943
TRH	242
TRIM10	481
TRIM11	468
TRIM13	407
TRIM14	442
TRIM15	465
TRIM16	564
TRIM17	477
MID1	667
TRIM22	498
TRIM23	574
TRIM25	630
TRIM26	539
TRIM27	513
TRIM29	588
TRIM31	425
TRIM32	653
TRIM33	1127
TRIM34	488
TRIM35	493
TRIM36	728
TRIM37	964
TRIM38	465
TRIM39	518
TRIM40	258
TRIM41	630
TRIM42	723
TRIM43	446
TRIM44	344
TRIM45	580
TRIM46	759
TRIM47	638
TRIM48	208
TRIM49	452
TRIM50	487
TRIM51	452
TRIM52	297
TRIM54	358
TRIM55	548
TRIM56	755
TRIM58	486
TRIM59	403
TRIM60	471
TRIM61	209
TRIM62	475
TRIM63	353
TRIM64	449
TRIM65	517
TRIM66	1216
TRIM67	783
TRIM68	485
TRIM69	500
TRIM72	477
TRIM73	250
TRIM74	250
TRIM75P	468
TRIM77	450
TRIAP1	76
TRIB1	372
TRIB2	343
TRIB3	358
TRIL	811
MID2	735
TRIM2	744
TRIM3	744
TRIM4	500
TRIM5	493
TRIM6	488
TRIM7	511
TRIM8	551
TRIM9	710
TRIML1	468
TRIML2	387
TRIO	3097
TRIP4	581
TRIP6	476
TRIP11	1979
TRIP12	1992
TRIQK	86
TRMT11	463
TRMT13	481
TRMT1L	733
TRMT1	659
TRMT2A	625
TRMT2B	504
TRMT44	757
TRMT5	509
TRMT61A	289
TRMT6	497
FTSJ1	329
METTL1	276
TREML1	311
TREML2	321
TREML4	200
TRANK1	2925
TRNP1	227
TRNT1	434
TROAP	778
TRO	1431
TRPA1	1119
TRPC1	793
TRPC3	836
TRPC4	977
TRPC5	973
TRPC6	931
TRPC7	862
TRPM1	1603
TRPM2	1503
TRPM3	1732
TRPM4	1214
TRPM5	1165
TRPM6	2022
TRPM7	1865
TRPM8	1104
TRPS1	1281
TRPT1	253
TRPV1	839
TRPV2	764
TRPV3	790
TRPV4	871
TRPV5	729
TRPV6	725
TRRAP	3859
PUS1	427
TRUB1	349
TRUB2	331
TXNRD1	649
TXNRD2	524
TXNRD3	643
PRSS1	247
PRSS2	247
PRSS3	304
PRSS3P2	247
TPSAB1	275
TPSB2	275
TPSD1	242
TPSG1	321
TSG101	390
TAS1R1	841
TAS1R2	839
TAS1R3	852
TSACC	125
TRNAU1AP	287
TSPEAR-AS2	65
TSC1	1164
TSC2	1807
SLC46A2	475
TSPEAR	669
TSGA10	698
TSGA13	275
TNFAIP6	277
TSHZ1	1077
TSHZ2	1034
TSHZ3	1081
TSHB	138
TSHR	764
TSKS	592
TSKU	353
TSLP	159
TSPAN10	355
TSPAN11	253
TSPAN12	305
TSPAN13	204
TSPAN14	270
TSPAN15	294
TSPAN16	245
TSPAN17	270
TSPAN18	248
TSPAN19	248
TSPAN1	241
TSPAN2	221
TSPAN31	210
TSPAN32	320
TSPAN33	283
TSPAN3	253
TSPAN4	238
TSPAN5	268
TSPAN6	245
TSPAN7	249
TSPAN8	237
TSPAN9	239
TSNARE1	513
TSNAX	290
TSN	228
THBS1	1170
THBS2	1172
THBS3	956
THBS4	961
PRSS50	385
TSPO2	170
TSPO	169
TSPO	102
TSPY1	308
TSPY2	308
TSPY3	308
TSPY4	314
TSPY10	314
TSPY8	308
TSR1	804
TSR2	191
TSR3	312
TSSC1	387
TSSC4	329
TSSK1B	367
TSSK2	358
TSSK3	268
TSSK4	328
TSSK6	273
PRSS16	514
TSTD1	115
TSTD2	516
TSTD3	97
TSPY26P	355
TSPYL1	437
TSPYL2	693
TSPYL4	414
TSPYL5	417
TSPYL6	410
TTC21A	1320
TTC21B	1316
TTC23L	361
TTC30A	665
TTC30B	665
TTC39A	613
TTC39B	682
TTC39C	583
TTBK1	1321
TTBK2	1244
TTC12	705
TTC13	860
TTC14	770
TTC16	873
TTC17	1141
TTC18	1121
TTC19	380
TTC1	292
TTC22	569
TTC23	447
TTC24	582
TTC25	672
TTC27	843
TTC28	2481
TTC29	475
TTC31	519
TTC32	151
TTC33	262
TTC34	566
TTC36	189
TTC37	1564
TTC38	469
TTC3	2025
TTC4	387
TTC5	440
TTC6	520
TTC7A	858
TTC7B	843
TTC8	541
TTC9	222
TTC9B	239
TTC9C	171
TTF1	905
TTF2	1162
TTR	147
TTI1	1089
TTI2	508
TTK	857
TTLL10	673
TTLL11	538
TTLL12	644
TTLL13	815
TTLL1	423
TTLL2	592
TTLL3	772
TTLL4	1199
TTLL5	1281
TTLL6	843
TTLL7	887
TTLL8	850
TTLL9	439
TTL	377
TTMP	217
TTPAL	342
TTPA	278
ZFP36	326
TTTY10	68
TTTY12	90
TTTY13	58
TTYH1	450
TTYH2	534
TTYH3	523
TUB	506
TUFT1	390
	4
TULP1	542
TULP2	520
TULP3	442
TULP4	1543
TUSC1	212
TUSC2	110
TUSC3	348
TUSC5	177
ZCCHC11	1644
ZCCHC6	1495
IGSF9	1179
IGSF9B	1349
TVP23A	213
TVP23B	205
TVP23C	276
	131
TCRA	139
	135
TRBV12-3	135
TCRB	133
TRGV3	136
TWF1	350
TWF2	349
TWSG1	223
TWIST1	202
TWIST2	160
TEX101	249
TEX13A	409
TEX13B	312
TAX1BP3	124
TEX261	196
TEX264	313
TXNDC11	985
TXNDC12	172
TXNDC15	360
TXNDC16	825
TXNDC17	123
TSNAXIP1	658
TXK	527
TXLNA	546
TXLNB	684
TXLNG	528
TXNL4A	142
TXNL4B	149
TXNDC2	553
NME8	588
TXNDC5	432
NME9	330
TXNDC8	127
TXNDC9	226
TXLNGY	131
TXNIP	391
TXNL1	289
SLC25A1	311
TH	528
TMSB10	44
TMSB4Y	44
TMSB4X	44
TDP1	608
TDP2	362
TYK2	1187
TYMSOS	123
TYROBP	113
TYMP	482
TYRO3	890
TYR	529
TYRP1	537
DCT	519
TYSND1	566
TYMS	313
TYW1B	668
TYW1	732
TRMT12	448
TYW3	259
LCMT2	686
TYW5	315
YY1	414
YY2	372
UNC119	240
UNC119B	251
USP17L1P	530
USP17L2	530
USP17L3	530
USP17L4	530
USP17L5	530
USP17L6P	398
USP17L7	530
USP17L8	530
USP17L10	530
USP17L11	530
USP17L13	530
USP17L15	530
USP17L17	530
USP17L18	530
USP17L19	530
USP17L20	530
USP17L21	530
USP17L22	530
USP17L23	183
USP17L24	530
SNRNP35	246
U2AF1	240
U2AF2	475
U2AF1L4	220
ZRSR1	479
ZRSR2	482
UBE2DNL	75
UBE2Q2L	131
UBE2QL1	161
RRP9	475
SNRNP200	2136
EFTUD2	972
	94
	94
	94
LINC00643	51
UACA	1416
UAP1L1	507
UAP1	522
UBE2D1	147
UBE2D2	147
UBE2D3	147
UBE2D4	147
UBE2E1	193
UBE2E2	201
UBE2E3	207
UBE2G1	170
UBE2G2	165
UBE2J1	318
UBE2J2	259
UBE2L3	154
UBE2L6	153
UBE2Q1	422
UBE2Q2	375
CDC34	236
UBE2R2	238
UBE2V1	147
UBE2V2	145
UBAP1L	381
UBA1	1058
UBA3	463
UBA5	404
UBA6	1052
UBA7	1012
UBAC1	405
UBAC2	344
UBALD1	177
UBALD2	164
UBAP1	502
UBAP2	1119
UBB	229
UBE2M	183
UBE2I	158
UBLCP1	318
UBC	685
UBD	165
UBE2A	152
UBE2B	152
UBE2C	179
UBE2F	185
UBE2H	183
UBE2K	200
UBE2N	152
UBE2O	1292
UBE2S	222
UBE2T	197
UBE2U	321
UBE2W	151
UBE2Z	354
UBE3A	875
UBE3B	1068
UBE3C	1083
UBE3D	389
UBE4A	1066
UBE4B	1302
UBTF	764
UBFD1	309
UBTFL1	393
UBTFL6	400
UBIAD1	338
	102
FAU	74
UBP1	540
UBL3	117
UBL4A	157
UBL4B	174
UBL5	73
UBL7	380
UBN1	1134
UBN2	1347
USP10	798
USP11	963
USP12	370
USP13	863
USP14	494
USP15	981
USP16	823
USP18	372
USP19	1318
USP1	785
USP20	914
USP21	565
USP22	525
USP24	2620
USP25	1055
USP26	913
USP27X	438
USP28	1077
USP29	922
UBAP2L	1087
USP2	605
USP30	517
USP31	1352
USP32	1604
USP33	942
USP34	3546
USP35	1018
USP36	1121
USP37	979
USP38	1042
USP3	520
USP40	1235
USP41	358
USP42	1324
USP43	1123
USP44	712
USP45	814
USP46	366
USP47	1375
USP48	1035
USP49	688
USP4	963
USP50	339
USP51	711
USP53	1073
USP54	1684
USP5	858
USP6	1406
USP7	1102
USP8	1118
UBQLN1	589
UBQLN2	624
UBQLN3	655
UBQLN4	601
UBQLNL	475
UBR1	1749
UBR2	1755
UBR3	1888
UBR4	5183
UBR5	2799
UBR7	425
UBASH3A	661
UBASH3B	649
UBTD1	227
UBTD2	234
UBXN10	280
UBXN11	520
UBXN2A	259
UBXN2B	331
UBXN1	297
UBXN4	508
UBXN6	441
UBXN7	489
UBXN8	270
UCHL1	223
UCHL3	230
UCHL5	329
UCK1	277
UCK2	261
UCKL1	548
UCMA	138
UCN	124
UCN2	112
UCN3	161
UCP1	307
UCP2	309
UCP3	312
SLC25A27	323
SLC25A14	325
UQCRFS1P1	283
UQCRFS1	274
UGT1A10	530
UGT1A1	533
UGT1A3	534
UGT1A4	534
UGT1A5	534
UGT1A6	532
UGT1A7	530
UGT1A8	530
UGT1A9	530
UGT2A1	527
UGT2A3	527
UGT2B4	528
UGT2B7	529
UGT3A1	523
UGT3A2	523
UGT2B10	528
UGT2B11	529
UGT2B15	530
UGT2B17	530
UGT2B28	529
UBE2NL	153
UEVLD	471
UFC1	167
UFD1L	307
UFL1	794
UFM1	85
AXL	894
UFSP1	142
UFSP2	469
UGDH	494
UGGT1	1555
UGGT2	1516
UGP2	508
UHRF1BP1L	1464
UHMK1	419
UHRF1	793
UHRF2	802
FYTTD1	318
UIMC1	719
HRSP12	137
USP17L12	530
NAE1	534
ULK1	1050
ULK2	1036
ULK3	472
ULK4	1275
UMAD1	102
UMODL1-AS1	162
UMPS	480
UNC13A	1703
UNC13B	1591
UNC13C	2214
UNC45B	931
UNC13D	1090
UNC45A	944
UNC5CL	518
UNC93A	457
UNC93B1	597
UNCX	531
UNC50	259
UNC5A	842
UNC5B	945
UNC5C	931
UNC5D	953
UNC79	2635
UNC80	3258
UNG	313
UNKL	680
UNK	810
PLAUR	335
UPK1A	258
UPK1B	260
UPK2	184
UPK3A	287
UPK3B	320
UPK3BL	263
UPP1	310
UPP2	317
UPRT	309
UQCC1	299
UQCC2	126
UQCC3	93
UTS2R	389
URAD	173
URB1-AS1	61
URB2	1524
UHRF1BP1	1440
URGCP	931
URM1	101
PLAU	431
UMODL1	1318
UMOD	640
FERMT3	667
USP6NL	828
USB1	265
USHBP1	703
USE1	259
USF1	310
USF2	346
USH1C	552
USH1G	461
USH2A	5202
USMG5	58
USO1	962
USP9X	2570
USP9Y	2555
USPL1	1092
UST	406
UTP14A	771
UTP14C	766
SLC14A1	389
SLC14A2	920
SCGB1A1	91
UTF1	341
UTP11L	253
UTP15	518
UTP18	556
UTP20	2785
UTP23	249
UTP6	597
UTRN	3433
UTS2B	119
UTS2	124
UTY	1347
UVRAG	699
UVSSA	709
UXS1	420
UXT	157
AVPR1A	418
AVPR1B	424
AVPR2	371
ATP6V0D1	351
ATP6V0D2	350
ATP6V0E1	81
ATP6V0E2	81
VAC14	782
SLC18A3	532
VAMP1	118
VAMP2	116
VAMP3	100
VAMP4	141
VAMP5	116
VAMP7	220
VAMP8	100
VANGL1	524
VANGL2	521
VAPA	249
VAPB	243
ATP6AP1L	224
ATP6AP1	470
VASH1	365
VASH2	355
VASN	673
VASP	380
VAT1L	419
VAT1	393
ATP6V1A	617
ATP6V1B1	513
ATP6V1B2	511
ATP6V1C1	382
ATP6V1C2	427
ATP6V1D	247
ATP6V1E1	226
ATP6V1E2	226
ATP6V1F	119
ATP6V1G1	118
ATP6V1G2	118
ATP6V1G3	118
ATP6V1H	483
ATP6V0C	155
ATP6V0B	205
VAV2	878
VAV3	847
VAV1	845
VAX1	334
VAX2	290
	121
VCAM1	739
CXCL17	119
VCPIP1	1222
VCX	206
VCX2	139
VCX3B	246
VCX3A	186
VCY	125
BPY2	106
VDAC1	283
VDAC2	294
VDAC3	283
VDR	427
VEGFA	232
VEGFB	207
VEGFC	419
FIGF	354
VENTX	258
VEZT	779
VEZF1	521
FLT1	1338
KDR	1356
FLT4	1363
VGF	615
VGLL1	258
VGLL2	317
VGLL3	326
VGLL4	290
SLC17A7	560
SLC17A6	582
SLC17A8	589
VHLL	139
VHL	213
SLC32A1	525
HDLBP	1268
VIL1	827
VILL	856
VIM	466
VCL	1134
SORBS3	671
PPIP5K1	1433
PPIP5K2	1243
VIPR1	457
VIPR2	438
VIP	170
KIAA1429	1812
VSNL1	191
VIT	678
GGCX	758
KNDC1	1749
VKORC1	163
VKORC1L1	176
VLDLR	873
VMA21	101
VWA5A	786
VMAC	169
SLC18A1	525
SLC18A2	514
VMO1	202
VMP1	406
VN1R1	353
VN1R2	395
VN1R3	311
VN1R4	301
VN1R5	357
VNN1	513
VNN2	520
VNN3	501
VN1R17P	208
VOPP1	172
HERVK_113	156
VPS13A	3174
VPS13B	4022
VPS13C	3753
VPS13D	4388
VPS26A	327
VPS26B	336
VPS33A	596
VPS33B	617
VPS37A	397
VPS37B	285
VPS37C	355
VPS37D	251
VPS9D1	631
HERV-K104	156
ERVK-10	156
ERVK-18	156
ERVK-19	156
ERVK-21	156
ERVK-24	156
ERVK-25	156
ERVK-6	156
ERVK-7	156
ERVK-8	156
ERVK-9	156
ATP6V0A1	837
ATP6V0A2	856
TCIRG1	830
ATP6V0A4	840
VPRBP	1507
VPREB3	123
VPREB1	145
VPS11	941
VPS16	839
VPS18	973
VPS25	176
VPS28	221
VPS29	182
VPS35	796
VPS36	386
VPS39	886
VPS41	854
VPS45	570
VPS4A	437
VPS4B	444
VPS51	782
VPS52	723
VPS53	699
VPS54	977
VPS72	364
VPS8	1428
VRK1	396
VRK2	508
VRK3	474
VRTN	702
VSIG10L	867
VSIG10	540
VSIG1	387
VSIG2	327
VSIG4	399
VSIG8	414
VSTM1	236
VSTM4	320
VSTM5	200
VSX1	365
VSX2	361
VTA1	307
VTCN1	282
GC	474
VTI1A	217
VTI1B	232
VSTM2A	236
VSTM2B	285
VSTM2L	204
VTN	478
VWA5B1	1220
VWA5B2	1253
VWA1	445
VWA2	755
VWA3A	1184
VWA3B	1294
VWA7	891
VWA8	1905
VWA9	518
VWC2L	222
VWC2	325
VWCE	955
VWDE	1590
VWF	2813
WAC	647
WRAP53	548
WAPAL	1190
WASF1	559
WASF2	498
WASF3	502
WASH1	465
WASH2P	465
WASH3P	463
WASH4P	477
WASH6P	447
KIAA1033	1173
WASL	505
WAS	502
WBP11	641
WBP1L	342
WBP1	269
WBP2NL	309
WBP2	261
WBP4	376
WBP5	104
WBSCR16	464
WBSCR22	281
WBSCR27	245
WBSCR28	265
WDFY1	410
WDFY2	400
WDFY3	3526
WDFY4	3184
WDHD1	1129
WDR11	1224
WDR12	423
WDR13	485
WDR17	1322
WDR18	432
WDR19	1342
WDR1	606
WDR20	569
WDR24	920
WDR25	544
WDR26	661
WDR27	827
WDR31	367
WDR33	1336
WDR34	536
WDR35	1181
WDR36	951
WDR37	494
WDR38	314
WDR3	943
WDR41	459
WDR43	677
WDR44	913
WDR46	610
WDR47	919
WDR48	677
WDR49	697
WDR4	412
WDR53	358
WDR54	334
WDR55	383
WDR59	974
WDR5B	330
WDR5	334
WDR60	1066
WDR61	305
WDR62	1518
WDR63	891
WDR64	1081
WDR66	1149
WDR6	1121
WDR70	654
WDR72	1102
WDR73	378
WDR74	385
WDR75	830
WDR76	626
WDR78	848
WDR7	1490
WDR81	1941
WDR82	313
WDR83	315
WDR86	376
WDR87	2873
WDR88	472
WDR89	387
WDR90	1748
WDR91	747
WDR92	357
WDR93	686
WDTC1	677
WEE1	646
WEE2	567
WFDC10A	79
WFDC10B	73
WFDC11	87
WFDC12	111
WFDC13	93
WFDC1	220
WFDC2	124
WFDC3	231
WFDC5	224
WFDC6	131
WFDC8	241
WFDC9	89
WFIKKN1	548
WFIKKN2	576
WFS1	890
WHAMMP3	153
WHAMM	809
DFNB31	907
WIBG	204
WIF1	379
WIPF1	503
WIPF2	440
WIPF3	483
WIPI1	446
WIPI2	454
WDR45B	344
WDR45	360
WISP1	367
WISP2	250
WISP3	354
WT1-AS	92
WIZ	1651
WLS	541
WNT10A	417
WNT10B	389
WNK1	2382
WNK2	2297
WNK3	1800
WNK4	1243
WNT11	354
WNT16	365
WNT1	370
WNT2B	391
WNT2	360
WNT3A	352
WNT3	355
WNT4	351
WNT5A	380
WNT5B	359
WNT6	365
WNT7A	349
WNT7B	349
WNT8A	351
WNT8B	351
WNT9A	365
WNT9B	357
WRB	174
WRNIP1	665
WRN	1432
WRAP73	460
WSB1	421
WSB2	404
WSCD1	575
WSCD2	565
WDSUB1	476
WT1	449
WTIP	430
WWC2-AS2	200
WWC2	1192
WWC3	1092
WWOX	414
WWP1	922
WWP2	870
WWTR1	400
CX3CL1	397
XAF1	301
XAGE1A	81
XAGE3	111
XAGE2	111
XAGE5	108
XBP1	261
XCL1	114
XCL2	114
XCR1	333
SLC7A11	501
XDH	1333
XG	180
XIAP	497
XIRP1	1843
XIRP2	3374
XKRX	449
XKR3	459
XKR4	650
XKR5	686
XKR6	641
XKR7	579
XKR8	395
XKR9	373
XKRY2	117
XKRY	159
XK	444
RS1	224
XP32	250
XPA	273
XPC	940
ERCC4	916
XPO1	1071
CSE1L	971
XPO4	1151
XPO5	1204
XPO6	1125
XPO7	1087
XPOT	962
XPNPEP1	623
XPNPEP2	674
XPNPEP3	507
XPR1	696
XRCC1	633
XRCC2	280
XRCC3	346
XRCC4	336
XRCC5	732
XRCC6	609
XRN1	1706
XRN2	950
RP2	350
XRRA1	792
XXYLT1	393
XYLB	536
FAM20B	409
XYLT1	959
XYLT2	865
PP632	107
LINC00083	233
	169
	341
HSD52	79
	218
	241
YAE1D1	226
YAF2	180
YAP1	504
UNQ5830/PRO19650/PRO19816	95
	516
	174
LINC00116	138
	85
	180
	341
YBEY	167
YBX1	324
YBX2	364
YBX3	372
	572
	199
	95
	223
	135
	634
	140
	163
C5orf63	138
YDJC	323
PRO0255	69
	198
	180
YES1	543
YEATS2	1422
YEATS4	227
	172
UNQ5815/PRO19632	114
	234
	218
	163
	159
	340
PRO1854	67
